Camera_id,lat,lon,road,direction,gevi,timestamp
45,53.14699150989382,6.605973049974509,A28,T,25-1070,2019-10-01 18:15:00
46,53.179102542887705,6.580616184816038,A28,T,25-1070,2019-10-01 18:18:00
0,52.077583790830545,4.404250180922296,West,T,239-1001,2019-10-01 16:30:00
1,52.05233263738843,4.363889793806278,West,T,239-1001,2019-10-01 16:33:00
2,52.02681079728852,4.3232622576613275,West,T,239-1001,2019-10-01 16:36:00
3,51.99389053167845,4.3192715281159435,West,T,239-1001,2019-10-01 16:39:00
4,51.96191771970144,4.345495029633727,West,T,239-1001,2019-10-01 16:42:00
5,51.92826056843487,4.364849608791188,West,T,239-1001,2019-10-01 16:45:00
6,51.89371234046023,4.377002620047915,West,T,239-1001,2019-10-01 16:48:00
7,52.08103795114339,4.408770555368184,West,T,239-1001,2019-10-01 16:51:00
8,52.104824415164046,4.452382114649034,West,T,239-1001,2019-10-01 16:54:00
9,52.13062622927454,4.492754462774538,West,T,239-1001,2019-10-01 16:57:00
10,52.15288944665809,4.537497954419546,West,T,239-1001,2019-10-01 17:00:00
11,52.17673649892915,4.580548646875409,West,T,239-1001,2019-10-01 17:03:00
12,52.203552746133184,4.617663389826586,West,T,239-1001,2019-10-01 17:06:00
13,52.233554595099896,4.64861481728287,West,T,239-1001,2019-10-01 17:09:00
14,52.260690851453084,4.687023707620705,West,T,239-1001,2019-10-01 17:12:00
15,52.28769222786589,4.725714731230246,West,T,239-1001,2019-10-01 17:15:00
16,52.318395813145266,4.754623030763817,West,T,239-1001,2019-10-01 17:18:00
17,52.33464125506173,4.805080548560088,West,T,239-1001,2019-10-01 17:21:00
18,52.35240995389144,4.842505127739989,West,T,239-1001,2019-10-01 17:24:00
19,52.38817387764185,4.844289020893634,West,T,239-1001,2019-10-01 17:27:00
20,52.419469680966024,4.869552052495962,West,T,239-1001,2019-10-01 17:30:00
21,52.44394548247831,4.854316300622294,West,T,239-1001,2019-10-01 17:33:00
22,52.486954105406404,4.877480997244499,West,T,239-1001,2019-10-01 17:36:00
23,52.50341952626748,4.928756377513371,West,T,239-1001,2019-10-01 17:39:00
24,52.534430394565184,4.949140601548498,West,T,239-1001,2019-10-01 17:42:00
25,52.568138627023,4.969631864575488,West,T,239-1001,2019-10-01 17:45:00
26,52.60113997632143,4.9930107872760825,West,T,239-1001,2019-10-01 17:48:00
27,52.63540197289363,5.0089123869264505,West,T,239-1001,2019-10-01 17:51:00
28,52.6628451312789,5.035766350758912,West,T,239-1001,2019-10-01 17:54:00
29,52.69841751916992,5.0298705068388,West,T,239-1001,2019-10-01 17:57:00
30,52.73396434201285,5.0276417879745425,West,T,239-1001,2019-10-01 18:00:00
31,52.76944774442556,5.034243626834348,West,T,239-1001,2019-10-01 18:03:00
32,52.80125690190532,5.01109275079107,West,T,239-1001,2019-10-01 18:06:00
33,52.82040477799901,5.019399660492943,West,T,239-1001,2019-10-01 18:09:00
34,52.85594522601126,5.020482658597563,West,T,239-1001,2019-10-01 18:12:00
35,52.89175343188049,5.025661099131344,West,T,239-1001,2019-10-01 18:15:00
36,52.92694230820612,5.034610558089733,West,T,239-1001,2019-10-01 18:18:00
37,52.951844281822105,5.075713177775889,West,T,239-1001,2019-10-01 18:21:00
38,52.9754468961802,5.120612071816474,West,T,239-1001,2019-10-01 18:24:00
39,52.999027926704,5.165566632910523,West,T,239-1001,2019-10-01 18:27:00
40,53.02242579987698,5.210792476265309,West,T,239-1001,2019-10-01 18:30:00
41,53.04614830199249,5.255575670456454,West,T,239-1001,2019-10-01 18:33:00
42,53.06883263550581,5.301591103768138,West,T,239-1001,2019-10-01 18:36:00
43,53.081281471583665,5.3564092594939945,West,T,239-1001,2019-10-01 18:39:00
44,53.108781254871424,5.393446496597225,West,T,239-1001,2019-10-01 18:42:00
45,53.14216672581527,5.412513881144897,West,T,239-1001,2019-10-01 18:45:00
46,53.173322609257234,5.43668923796178,West,T,239-1001,2019-10-01 18:48:00
47,53.19253218417956,5.486733431106153,West,T,239-1001,2019-10-01 18:51:00
48,53.2009676149043,5.544825430327978,West,T,239-1001,2019-10-01 18:54:00
49,53.19760918443371,5.603733838030779,West,T,239-1001,2019-10-01 18:57:00
50,53.20238758846057,5.66305670318091,West,T,239-1001,2019-10-01 19:00:00
51,53.207059677228024,5.722139949829431,West,T,239-1001,2019-10-01 19:03:00
0,52.33299533422728,4.912429223981336,A2,R,40-1334,2019-10-01 17:00:00
1,52.30074807697328,4.9354032360795115,A2,R,40-1334,2019-10-01 17:03:00
2,52.26822938709066,4.960071155022462,A2,R,40-1334,2019-10-01 17:06:00
3,52.23390085520033,4.977230033721096,A2,R,40-1334,2019-10-01 17:09:00
4,52.19913242140251,4.986345964804506,A2,R,40-1334,2019-10-01 17:12:00
5,52.16331379009467,4.988513044732009,A2,R,40-1334,2019-10-01 17:15:00
6,52.13041311250813,5.011993247355398,A2,R,40-1334,2019-10-01 17:18:00
7,52.10758984813665,5.056668608099047,A2,R,40-1334,2019-10-01 17:21:00
8,52.074985069241805,5.0735669763425,A2,R,40-1334,2019-10-01 17:24:00
9,52.03970656684849,5.064040849238406,A2,R,40-1334,2019-10-01 17:27:00
10,52.004791417153356,5.07414802488949,A2,R,40-1334,2019-10-01 17:30:00
11,51.974946857132245,5.103815634730808,A2,R,40-1334,2019-10-01 17:33:00
12,51.94651333652976,5.138826860484592,A2,R,40-1334,2019-10-01 17:36:00
13,51.91853237623668,5.174636486749437,A2,R,40-1334,2019-10-01 17:39:00
14,51.88675675418774,5.201661227917301,A2,R,40-1334,2019-10-01 17:42:00
15,51.85530074883105,5.2296689004920935,A2,R,40-1334,2019-10-01 17:45:00
16,51.82421732209668,5.258685311860567,A2,R,40-1334,2019-10-01 17:48:00
17,51.78845390506895,5.257706010765294,A2,R,40-1334,2019-10-01 17:51:00
18,51.75831418989327,5.282534849633456,A2,R,40-1334,2019-10-01 17:54:00
19,51.72907202574427,5.31615885750254,A2,R,40-1334,2019-10-01 17:57:00
20,51.70111110342939,5.351057824493592,A2,R,40-1334,2019-10-01 18:00:00
21,51.67329815708089,5.326209256689053,A2,R,40-1334,2019-10-01 18:03:00
22,51.64636565194928,5.307873691265334,A2,R,40-1334,2019-10-01 18:06:00
23,51.61145841184307,5.320435210305924,A2,R,40-1334,2019-10-01 18:09:00
24,51.58319368153384,5.355358211183302,A2,R,40-1334,2019-10-01 18:12:00
25,51.548950751653166,5.36731415426732,A2,R,40-1334,2019-10-01 18:15:00
26,51.51866451830507,5.398363654991954,A2,R,40-1334,2019-10-01 18:18:00
27,51.48950448106522,5.426612816353992,A2,R,40-1334,2019-10-01 18:21:00
28,51.46251348432568,5.407053465665181,A2,R,40-1334,2019-10-01 18:24:00
29,51.431810205025045,5.4269844586851335,A2,R,40-1334,2019-10-01 18:27:00
30,51.405296429305345,5.447228001295398,A2,R,40-1334,2019-10-01 18:30:00
31,51.40155223833729,5.502944484747726,A2,R,40-1334,2019-10-01 18:33:00
32,51.368674230966775,5.5250092653648375,A2,R,40-1334,2019-10-01 18:36:00
33,51.341170506177605,5.5599298970574,A2,R,40-1334,2019-10-01 18:39:00
34,51.316924704347066,5.601026544400256,A2,R,40-1334,2019-10-01 18:42:00
35,51.291396906428176,5.640349220786019,A2,R,40-1334,2019-10-01 18:45:00
36,51.28014660147918,5.685667286665984,A2,R,40-1334,2019-10-01 18:48:00
37,51.274873518454974,5.736933708367073,A2,R,40-1334,2019-10-01 18:51:00
38,51.25066007449745,5.776357210803911,A2,R,40-1334,2019-10-01 18:54:00
39,51.2214044023733,5.809237196936289,A2,R,40-1334,2019-10-01 18:57:00
40,51.190402897650955,5.838225489024749,A2,R,40-1334,2019-10-01 19:00:00
41,51.16713922238475,5.877882005906974,A2,R,40-1334,2019-10-01 19:03:00
42,51.13618538634204,5.896952817443291,A2,R,40-1334,2019-10-01 19:06:00
43,51.109717546938214,5.860313764943516,A2,R,40-1334,2019-10-01 19:09:00
44,51.080639642380625,5.827928987406574,A2,R,40-1334,2019-10-01 19:12:00
0,52.342711621569926,4.954537337711338,A1,T,33-1170,2019-10-01 17:30:00
1,52.33614298091175,4.992424034625123,A1,T,33-1170,2019-10-01 17:33:00
2,52.328044327372055,5.0488340911855065,A1,T,33-1170,2019-10-01 17:36:00
3,52.31564036205217,5.10363988252094,A1,T,33-1170,2019-10-01 17:39:00
4,52.3060198678849,5.157741077847399,A1,T,33-1170,2019-10-01 17:42:00
5,52.27729549409352,5.185966961506708,A1,T,33-1170,2019-10-01 17:45:00
6,52.24784240942309,5.214622572351147,A1,T,33-1170,2019-10-01 17:48:00
7,52.22445806786953,5.257704166371219,A1,T,33-1170,2019-10-01 17:51:00
8,52.21737184596493,5.314630776996294,A1,T,33-1170,2019-10-01 17:54:00
9,52.20778044543736,5.370981108090015,A1,T,33-1170,2019-10-01 17:57:00
10,52.185526801346775,5.414838024540301,A1,T,33-1170,2019-10-01 18:00:00
11,52.16662544085878,5.461559841335221,A1,T,33-1170,2019-10-01 18:03:00
12,52.162836896070935,5.519658174452968,A1,T,33-1170,2019-10-01 18:06:00
13,52.16837925759426,5.577306919659579,A1,T,33-1170,2019-10-01 18:09:00
14,52.17275504402442,5.635150321875247,A1,T,33-1170,2019-10-01 18:12:00
15,52.189204334734484,5.687135040650628,A1,T,33-1170,2019-10-01 18:15:00
16,52.19575735859624,5.74449775787518,A1,T,33-1170,2019-10-01 18:18:00
17,52.20313925552983,5.801681210289912,A1,T,33-1170,2019-10-01 18:21:00
18,52.1888158998698,5.851570413077417,A1,T,33-1170,2019-10-01 18:24:00
19,52.18296984678058,5.909218182451532,A1,T,33-1170,2019-10-01 18:27:00
20,52.17269231368532,5.964663190533766,A1,T,33-1170,2019-10-01 18:30:00
21,52.18634904708081,6.018105156857052,A1,T,33-1170,2019-10-01 18:33:00
22,52.203282693423986,6.069346223264269,A1,T,33-1170,2019-10-01 18:36:00
23,52.21722531429983,6.122920547563944,A1,T,33-1170,2019-10-01 18:39:00
24,52.23348120471514,6.174832038836778,A1,T,33-1170,2019-10-01 18:42:00
25,52.2380454243703,6.2328223796001065,A1,T,33-1170,2019-10-01 18:45:00
26,52.24328222324355,6.290632204518409,A1,T,33-1170,2019-10-01 18:48:00
27,52.24556530025641,6.348889960810882,A1,T,33-1170,2019-10-01 18:51:00
28,52.25051176537712,6.40654251715477,A1,T,33-1170,2019-10-01 18:54:00
29,52.26421491518722,6.459452457417964,A1,T,33-1170,2019-10-01 18:57:00
30,52.281710463790844,6.510210832508515,A1,T,33-1170,2019-10-01 19:00:00
31,52.28429095946139,6.567877600226447,A1,T,33-1170,2019-10-01 19:03:00
32,52.290222848617894,6.625048115560528,A1,T,33-1170,2019-10-01 19:06:00
33,52.304244749247516,6.678298950615762,A1,T,33-1170,2019-10-01 19:09:00
34,52.29752078936049,6.722776441235525,A1,T,33-1170,2019-10-01 19:12:00
35,52.28754821667147,6.772291127191299,A1,T,33-1170,2019-10-01 19:15:00
36,52.27726881203916,6.82597818422224,A1,T,33-1170,2019-10-01 19:18:00
37,52.292969928453466,6.876172768961251,A1,T,33-1170,2019-10-01 19:21:00
38,52.28815060515513,6.932514881803727,A1,T,33-1170,2019-10-01 19:24:00
39,52.30653537553508,6.981691519431046,A1,T,33-1170,2019-10-01 19:27:00
40,52.31276555025148,7.039107285945348,A1,T,33-1170,2019-10-01 19:30:00
0,52.33299533422728,4.912429223981336,A2,R,25-1070,2019-10-01 18:00:00
1,52.30074807697328,4.9354032360795115,A2,R,25-1070,2019-10-01 18:03:00
2,52.26822938709066,4.960071155022462,A2,R,25-1070,2019-10-01 18:06:00
3,52.23390085520033,4.977230033721096,A2,R,25-1070,2019-10-01 18:09:00
4,52.19913242140251,4.986345964804506,A2,R,25-1070,2019-10-01 18:12:00
5,52.16331379009467,4.988513044732009,A2,R,25-1070,2019-10-01 18:15:00
6,52.13041311250813,5.011993247355398,A2,R,25-1070,2019-10-01 18:18:00
7,52.10758984813665,5.056668608099047,A2,R,25-1070,2019-10-01 18:21:00
8,52.074985069241805,5.0735669763425,A2,R,25-1070,2019-10-01 18:24:00
9,52.03970656684849,5.064040849238406,A2,R,25-1070,2019-10-01 18:27:00
10,52.004791417153356,5.07414802488949,A2,R,25-1070,2019-10-01 18:30:00
11,51.974946857132245,5.103815634730808,A2,R,25-1070,2019-10-01 18:33:00
12,51.94651333652976,5.138826860484592,A2,R,25-1070,2019-10-01 18:36:00
13,51.91853237623668,5.174636486749437,A2,R,25-1070,2019-10-01 18:39:00
14,51.88675675418774,5.201661227917301,A2,R,25-1070,2019-10-01 18:42:00
15,51.85530074883105,5.2296689004920935,A2,R,25-1070,2019-10-01 18:45:00
16,51.82421732209668,5.258685311860567,A2,R,25-1070,2019-10-01 18:48:00
17,51.78845390506895,5.257706010765294,A2,R,25-1070,2019-10-01 18:51:00
18,51.75831418989327,5.282534849633456,A2,R,25-1070,2019-10-01 18:54:00
19,51.72907202574427,5.31615885750254,A2,R,25-1070,2019-10-01 18:57:00
20,51.70111110342939,5.351057824493592,A2,R,25-1070,2019-10-01 19:00:00
21,51.67329815708089,5.326209256689053,A2,R,25-1070,2019-10-01 19:03:00
22,51.64636565194928,5.307873691265334,A2,R,25-1070,2019-10-01 19:06:00
23,51.61145841184307,5.320435210305924,A2,R,25-1070,2019-10-01 19:09:00
24,51.58319368153384,5.355358211183302,A2,R,25-1070,2019-10-01 19:12:00
25,51.548950751653166,5.36731415426732,A2,R,25-1070,2019-10-01 19:15:00
26,51.51866451830507,5.398363654991954,A2,R,25-1070,2019-10-01 19:18:00
27,51.48950448106522,5.426612816353992,A2,R,25-1070,2019-10-01 19:21:00
28,51.46251348432568,5.407053465665181,A2,R,25-1070,2019-10-01 19:24:00
29,51.431810205025045,5.4269844586851335,A2,R,25-1070,2019-10-01 19:27:00
30,51.405296429305345,5.447228001295398,A2,R,25-1070,2019-10-01 19:30:00
31,51.40155223833729,5.502944484747726,A2,R,25-1070,2019-10-01 19:33:00
32,51.368674230966775,5.5250092653648375,A2,R,25-1070,2019-10-01 19:36:00
33,51.341170506177605,5.5599298970574,A2,R,25-1070,2019-10-01 19:39:00
34,51.316924704347066,5.601026544400256,A2,R,25-1070,2019-10-01 19:42:00
35,51.291396906428176,5.640349220786019,A2,R,25-1070,2019-10-01 19:45:00
36,51.28014660147918,5.685667286665984,A2,R,25-1070,2019-10-01 19:48:00
37,51.274873518454974,5.736933708367073,A2,R,25-1070,2019-10-01 19:51:00
38,51.25066007449745,5.776357210803911,A2,R,25-1070,2019-10-01 19:54:00
39,51.2214044023733,5.809237196936289,A2,R,25-1070,2019-10-01 19:57:00
40,51.190402897650955,5.838225489024749,A2,R,25-1070,2019-10-01 20:00:00
41,51.16713922238475,5.877882005906974,A2,R,25-1070,2019-10-01 20:03:00
42,51.13618538634204,5.896952817443291,A2,R,25-1070,2019-10-01 20:06:00
43,51.109717546938214,5.860313764943516,A2,R,25-1070,2019-10-01 20:09:00
44,51.080639642380625,5.827928987406574,A2,R,25-1070,2019-10-01 20:12:00
0,51.93357332895813,4.087537781564921,A15,T,66-1689,2019-10-01 18:30:00
1,51.934941573278635,4.1348035306209185,A15,T,66-1689,2019-10-01 18:33:00
2,51.918997675352436,4.179976334059928,A15,T,66-1689,2019-10-01 18:36:00
3,51.90043001069711,4.2279897855954545,A15,T,66-1689,2019-10-01 18:39:00
4,51.87955939587113,4.261546324911099,A15,T,66-1689,2019-10-01 18:42:00
5,51.86885967413777,4.308234066524047,A15,T,66-1689,2019-10-01 18:45:00
6,51.876118396715356,4.364577878930338,A15,T,66-1689,2019-10-01 18:48:00
7,51.87215810027676,4.421711334130788,A15,T,66-1689,2019-10-01 18:51:00
8,51.862303048948846,4.4768735340031105,A15,T,66-1689,2019-10-01 18:54:00
9,51.86377440629856,4.534146025473833,A15,T,66-1689,2019-10-01 18:57:00
10,51.86764884861466,4.582331511140641,A15,T,66-1689,2019-10-01 19:00:00
11,51.85676441289986,4.63347140955064,A15,T,66-1689,2019-10-01 19:03:00
12,51.84726856887509,4.685876425995421,A15,T,66-1689,2019-10-01 19:06:00
13,51.83303253174513,4.738998477916285,A15,T,66-1689,2019-10-01 19:09:00
14,51.82534457498708,4.795464275811564,A15,T,66-1689,2019-10-01 19:12:00
15,51.82481416483937,4.851719750627396,A15,T,66-1689,2019-10-01 19:15:00
16,51.83777698031568,4.905131250881253,A15,T,66-1689,2019-10-01 19:18:00
17,51.846477776061974,4.96004205839345,A15,T,66-1689,2019-10-01 19:21:00
18,51.84187838525935,5.0169715319859245,A15,T,66-1689,2019-10-01 19:24:00
19,51.83964652492903,5.07479703486665,A15,T,66-1689,2019-10-01 19:27:00
20,51.84777756698376,5.130412527912692,A15,T,66-1689,2019-10-01 19:30:00
21,51.84818414550556,5.188333222565062,A15,T,66-1689,2019-10-01 19:33:00
22,51.858348214550595,5.243324286201209,A15,T,66-1689,2019-10-01 19:36:00
23,51.85955360001239,5.301313794210653,A15,T,66-1689,2019-10-01 19:39:00
24,51.87677096800785,5.351382774249924,A15,T,66-1689,2019-10-01 19:42:00
25,51.89798822530687,5.398142741980543,A15,T,66-1689,2019-10-01 19:45:00
26,51.90370657579469,5.455197817486371,A15,T,66-1689,2019-10-01 19:48:00
27,51.920154182164566,5.506468002644679,A15,T,66-1689,2019-10-01 19:51:00
28,51.91971156565364,5.56407429133862,A15,T,66-1689,2019-10-01 19:54:00
29,51.922605642140375,5.621566760163128,A15,T,66-1689,2019-10-01 19:57:00
30,51.91796209390961,5.679222706512604,A15,T,66-1689,2019-10-01 20:00:00
31,51.916217174499344,5.737200370129339,A15,T,66-1689,2019-10-01 20:03:00
32,51.899852738493266,5.787671888523512,A15,T,66-1689,2019-10-01 20:06:00
33,51.894327200509935,5.842803469045538,A15,T,66-1689,2019-10-01 20:09:00
0,51.93357332895813,4.087537781564921,A15,T,33-1170,2019-10-01 19:00:00
1,51.934941573278635,4.1348035306209185,A15,T,33-1170,2019-10-01 19:03:00
2,51.918997675352436,4.179976334059928,A15,T,33-1170,2019-10-01 19:06:00
3,51.90043001069711,4.2279897855954545,A15,T,33-1170,2019-10-01 19:09:00
4,51.87955939587113,4.261546324911099,A15,T,33-1170,2019-10-01 19:12:00
5,51.86885967413777,4.308234066524047,A15,T,33-1170,2019-10-01 19:15:00
6,51.876118396715356,4.364577878930338,A15,T,33-1170,2019-10-01 19:18:00
7,51.87215810027676,4.421711334130788,A15,T,33-1170,2019-10-01 19:21:00
8,51.862303048948846,4.4768735340031105,A15,T,33-1170,2019-10-01 19:24:00
9,51.86377440629856,4.534146025473833,A15,T,33-1170,2019-10-01 19:27:00
10,51.86764884861466,4.582331511140641,A15,T,33-1170,2019-10-01 19:30:00
11,51.85676441289986,4.63347140955064,A15,T,33-1170,2019-10-01 19:33:00
12,51.84726856887509,4.685876425995421,A15,T,33-1170,2019-10-01 19:36:00
13,51.83303253174513,4.738998477916285,A15,T,33-1170,2019-10-01 19:39:00
14,51.82534457498708,4.795464275811564,A15,T,33-1170,2019-10-01 19:42:00
15,51.82481416483937,4.851719750627396,A15,T,33-1170,2019-10-01 19:45:00
16,51.83777698031568,4.905131250881253,A15,T,33-1170,2019-10-01 19:48:00
17,51.846477776061974,4.96004205839345,A15,T,33-1170,2019-10-01 19:51:00
18,51.84187838525935,5.0169715319859245,A15,T,33-1170,2019-10-01 19:54:00
19,51.83964652492903,5.07479703486665,A15,T,33-1170,2019-10-01 19:57:00
20,51.84777756698376,5.130412527912692,A15,T,33-1170,2019-10-01 20:00:00
21,51.84818414550556,5.188333222565062,A15,T,33-1170,2019-10-01 20:03:00
22,51.858348214550595,5.243324286201209,A15,T,33-1170,2019-10-01 20:06:00
23,51.85955360001239,5.301313794210653,A15,T,33-1170,2019-10-01 20:09:00
24,51.87677096800785,5.351382774249924,A15,T,33-1170,2019-10-01 20:12:00
25,51.89798822530687,5.398142741980543,A15,T,33-1170,2019-10-01 20:15:00
26,51.90370657579469,5.455197817486371,A15,T,33-1170,2019-10-01 20:18:00
27,51.920154182164566,5.506468002644679,A15,T,33-1170,2019-10-01 20:21:00
28,51.91971156565364,5.56407429133862,A15,T,33-1170,2019-10-01 20:24:00
29,51.922605642140375,5.621566760163128,A15,T,33-1170,2019-10-01 20:27:00
30,51.91796209390961,5.679222706512604,A15,T,33-1170,2019-10-01 20:30:00
31,51.916217174499344,5.737200370129339,A15,T,33-1170,2019-10-01 20:33:00
32,51.899852738493266,5.787671888523512,A15,T,33-1170,2019-10-01 20:36:00
33,51.894327200509935,5.842803469045538,A15,T,33-1170,2019-10-01 20:39:00
0,52.077583790830545,4.404250180922296,West,T,239-1001,2019-10-01 19:30:00
1,52.05233263738843,4.363889793806278,West,T,239-1001,2019-10-01 19:33:00
2,52.02681079728852,4.3232622576613275,West,T,239-1001,2019-10-01 19:36:00
3,51.99389053167845,4.3192715281159435,West,T,239-1001,2019-10-01 19:39:00
4,51.96191771970144,4.345495029633727,West,T,239-1001,2019-10-01 19:42:00
5,51.92826056843487,4.364849608791188,West,T,239-1001,2019-10-01 19:45:00
6,51.89371234046023,4.377002620047915,West,T,239-1001,2019-10-01 19:48:00
7,52.08103795114339,4.408770555368184,West,T,239-1001,2019-10-01 19:51:00
8,52.104824415164046,4.452382114649034,West,T,239-1001,2019-10-01 19:54:00
9,52.13062622927454,4.492754462774538,West,T,239-1001,2019-10-01 19:57:00
10,52.15288944665809,4.537497954419546,West,T,239-1001,2019-10-01 20:00:00
11,52.17673649892915,4.580548646875409,West,T,239-1001,2019-10-01 20:03:00
12,52.203552746133184,4.617663389826586,West,T,239-1001,2019-10-01 20:06:00
13,52.233554595099896,4.64861481728287,West,T,239-1001,2019-10-01 20:09:00
14,52.260690851453084,4.687023707620705,West,T,239-1001,2019-10-01 20:12:00
15,52.28769222786589,4.725714731230246,West,T,239-1001,2019-10-01 20:15:00
16,52.318395813145266,4.754623030763817,West,T,239-1001,2019-10-01 20:18:00
17,52.33464125506173,4.805080548560088,West,T,239-1001,2019-10-01 20:21:00
18,52.35240995389144,4.842505127739989,West,T,239-1001,2019-10-01 20:24:00
19,52.38817387764185,4.844289020893634,West,T,239-1001,2019-10-01 20:27:00
20,52.419469680966024,4.869552052495962,West,T,239-1001,2019-10-01 20:30:00
21,52.44394548247831,4.854316300622294,West,T,239-1001,2019-10-01 20:33:00
22,52.486954105406404,4.877480997244499,West,T,239-1001,2019-10-01 20:36:00
23,52.50341952626748,4.928756377513371,West,T,239-1001,2019-10-01 20:39:00
24,52.534430394565184,4.949140601548498,West,T,239-1001,2019-10-01 20:42:00
25,52.568138627023,4.969631864575488,West,T,239-1001,2019-10-01 20:45:00
26,52.60113997632143,4.9930107872760825,West,T,239-1001,2019-10-01 20:48:00
27,52.63540197289363,5.0089123869264505,West,T,239-1001,2019-10-01 20:51:00
28,52.6628451312789,5.035766350758912,West,T,239-1001,2019-10-01 20:54:00
29,52.69841751916992,5.0298705068388,West,T,239-1001,2019-10-01 20:57:00
30,52.73396434201285,5.0276417879745425,West,T,239-1001,2019-10-01 21:00:00
31,52.76944774442556,5.034243626834348,West,T,239-1001,2019-10-01 21:03:00
32,52.80125690190532,5.01109275079107,West,T,239-1001,2019-10-01 21:06:00
33,52.82040477799901,5.019399660492943,West,T,239-1001,2019-10-01 21:09:00
34,52.85594522601126,5.020482658597563,West,T,239-1001,2019-10-01 21:12:00
35,52.89175343188049,5.025661099131344,West,T,239-1001,2019-10-01 21:15:00
36,52.92694230820612,5.034610558089733,West,T,239-1001,2019-10-01 21:18:00
37,52.951844281822105,5.075713177775889,West,T,239-1001,2019-10-01 21:21:00
38,52.9754468961802,5.120612071816474,West,T,239-1001,2019-10-01 21:24:00
39,52.999027926704,5.165566632910523,West,T,239-1001,2019-10-01 21:27:00
40,53.02242579987698,5.210792476265309,West,T,239-1001,2019-10-01 21:30:00
41,53.04614830199249,5.255575670456454,West,T,239-1001,2019-10-01 21:33:00
42,53.06883263550581,5.301591103768138,West,T,239-1001,2019-10-01 21:36:00
43,53.081281471583665,5.3564092594939945,West,T,239-1001,2019-10-01 21:39:00
44,53.108781254871424,5.393446496597225,West,T,239-1001,2019-10-01 21:42:00
45,53.14216672581527,5.412513881144897,West,T,239-1001,2019-10-01 21:45:00
46,53.173322609257234,5.43668923796178,West,T,239-1001,2019-10-01 21:48:00
47,53.19253218417956,5.486733431106153,West,T,239-1001,2019-10-01 21:51:00
48,53.2009676149043,5.544825430327978,West,T,239-1001,2019-10-01 21:54:00
49,53.19760918443371,5.603733838030779,West,T,239-1001,2019-10-01 21:57:00
50,53.20238758846057,5.66305670318091,West,T,239-1001,2019-10-01 22:00:00
51,53.207059677228024,5.722139949829431,West,T,239-1001,2019-10-01 22:03:00
0,52.077583790830545,4.404250180922296,West,T,40-1334,2019-10-01 20:00:00
1,52.05233263738843,4.363889793806278,West,T,40-1334,2019-10-01 20:03:00
2,52.02681079728852,4.3232622576613275,West,T,40-1334,2019-10-01 20:06:00
3,51.99389053167845,4.3192715281159435,West,T,40-1334,2019-10-01 20:09:00
4,51.96191771970144,4.345495029633727,West,T,40-1334,2019-10-01 20:12:00
5,51.92826056843487,4.364849608791188,West,T,40-1334,2019-10-01 20:15:00
6,51.89371234046023,4.377002620047915,West,T,40-1334,2019-10-01 20:18:00
7,52.08103795114339,4.408770555368184,West,T,40-1334,2019-10-01 20:21:00
8,52.104824415164046,4.452382114649034,West,T,40-1334,2019-10-01 20:24:00
9,52.13062622927454,4.492754462774538,West,T,40-1334,2019-10-01 20:27:00
10,52.15288944665809,4.537497954419546,West,T,40-1334,2019-10-01 20:30:00
11,52.17673649892915,4.580548646875409,West,T,40-1334,2019-10-01 20:33:00
12,52.203552746133184,4.617663389826586,West,T,40-1334,2019-10-01 20:36:00
13,52.233554595099896,4.64861481728287,West,T,40-1334,2019-10-01 20:39:00
14,52.260690851453084,4.687023707620705,West,T,40-1334,2019-10-01 20:42:00
15,52.28769222786589,4.725714731230246,West,T,40-1334,2019-10-01 20:45:00
16,52.318395813145266,4.754623030763817,West,T,40-1334,2019-10-01 20:48:00
17,52.33464125506173,4.805080548560088,West,T,40-1334,2019-10-01 20:51:00
18,52.35240995389144,4.842505127739989,West,T,40-1334,2019-10-01 20:54:00
19,52.38817387764185,4.844289020893634,West,T,40-1334,2019-10-01 20:57:00
20,52.419469680966024,4.869552052495962,West,T,40-1334,2019-10-01 21:00:00
21,52.44394548247831,4.854316300622294,West,T,40-1334,2019-10-01 21:03:00
22,52.486954105406404,4.877480997244499,West,T,40-1334,2019-10-01 21:06:00
23,52.50341952626748,4.928756377513371,West,T,40-1334,2019-10-01 21:09:00
24,52.534430394565184,4.949140601548498,West,T,40-1334,2019-10-01 21:12:00
25,52.568138627023,4.969631864575488,West,T,40-1334,2019-10-01 21:15:00
26,52.60113997632143,4.9930107872760825,West,T,40-1334,2019-10-01 21:18:00
27,52.63540197289363,5.0089123869264505,West,T,40-1334,2019-10-01 21:21:00
28,52.6628451312789,5.035766350758912,West,T,40-1334,2019-10-01 21:24:00
29,52.69841751916992,5.0298705068388,West,T,40-1334,2019-10-01 21:27:00
30,52.73396434201285,5.0276417879745425,West,T,40-1334,2019-10-01 21:30:00
31,52.76944774442556,5.034243626834348,West,T,40-1334,2019-10-01 21:33:00
32,52.80125690190532,5.01109275079107,West,T,40-1334,2019-10-01 21:36:00
33,52.82040477799901,5.019399660492943,West,T,40-1334,2019-10-01 21:39:00
34,52.85594522601126,5.020482658597563,West,T,40-1334,2019-10-01 21:42:00
35,52.89175343188049,5.025661099131344,West,T,40-1334,2019-10-01 21:45:00
36,52.92694230820612,5.034610558089733,West,T,40-1334,2019-10-01 21:48:00
37,52.951844281822105,5.075713177775889,West,T,40-1334,2019-10-01 21:51:00
